Epoch,Loss,Test Accuracy
0,0.7345936298370361,0.7255676209279368
1,5.169393539428711,0.7443237907206318
2,1.4384701251983643,0.2744323790720632
3,4.662794589996338,0.31342546890424483
4,1.271041750907898,0.7448173741362291
5,0.9885843396186829,0.7453109575518263
6,1.6731529235839844,0.7443237907206318
7,1.7339928150177002,0.7448173741362291
8,1.4552595615386963,0.7448173741362291
9,1.0016170740127563,0.7443237907206318
10,0.5591680407524109,0.7838104639684107
11,0.5283203721046448,0.3943731490621915
12,0.8733729124069214,0.38943731490621913
13,0.8913466334342957,0.5488647581441264
14,0.6857951879501343,0.786771964461994
15,0.5128329992294312,0.7650542941757157
16,0.462855726480484,0.7497532082922014
17,0.4545687735080719,0.7467917077986179
18,0.45909780263900757,0.7458045409674235
19,0.4661734998226166,0.7462981243830207
20,0.4702617824077606,0.7462981243830207
21,0.46847957372665405,0.7467917077986179
22,0.46060293912887573,0.7487660414610069
23,0.44874677062034607,0.7532082922013821
24,0.4360313415527344,0.7601184600197434
25,0.42519286274909973,0.7769002961500494
26,0.4175548255443573,0.7897334649555775
27,0.413115531206131,0.8045409674234946
28,0.410744845867157,0.8070088845014808
29,0.4088130593299866,0.8070088845014808
30,0.4059000313282013,0.807502467917078
31,0.401140421628952,0.8079960513326753
32,0.3946320712566376,0.8099703849950641
33,0.3873020112514496,0.8114511352418559
34,0.38054850697517395,0.8089832181638696
35,0.37550950050354004,0.8084896347482725
36,0.37234967947006226,0.8060217176702863
37,0.3700980842113495,0.8079960513326753
38,0.36725616455078125,0.8114511352418559
39,0.3628952205181122,0.8139190523198421
40,0.3573892414569855,0.8213228035538006
41,0.35211923718452454,0.8282329713721619
42,0.3483828604221344,0.8366238894373149
43,0.346239298582077,0.8395853899308984
44,0.34447386860847473,0.8405725567620927
45,0.3417063057422638,0.8425468904244817
46,0.33774200081825256,0.84106614017769
47,0.33378568291664124,0.8395853899308984
48,0.3311529755592346,0.8400789733464955
49,0.3298094868659973,0.8395853899308984
50,0.32845139503479004,0.8425468904244817
51,0.32608866691589355,0.8455083909180652
52,0.32327213883399963,0.8474827245804541
53,0.32130324840545654,0.8464955577492597
54,0.32044872641563416,0.8460019743336624
55,0.31961843371391296,0.8455083909180652
56,0.3179725408554077,0.8479763079960513
57,0.31608957052230835,0.8464955577492597
58,0.31496661901474,0.8455083909180652
59,0.3144872486591339,0.8460019743336624
60,0.3136948347091675,0.8460019743336624
61,0.3123556673526764,0.8479763079960513
62,0.31122294068336487,0.8489634748272458
63,0.310702383518219,0.8489634748272458
64,0.3102138638496399,0.8489634748272458
65,0.3092624843120575,0.8499506416584403
66,0.3082498013973236,0.849457058242843
67,0.3076593577861786,0.8499506416584403
68,0.3072032332420349,0.8499506416584403
69,0.30642417073249817,0.8529121421520237
70,0.3055230677127838,0.8524185587364265
71,0.3049013018608093,0.8519249753208292
72,0.3043980002403259,0.8524185587364265
73,0.3036641478538513,0.853405725567621
74,0.302837997674942,0.8538993089832182
75,0.30220645666122437,0.853405725567621
76,0.30164241790771484,0.8538993089832182
77,0.3009146451950073,0.853405725567621
78,0.30014756321907043,0.8538993089832182
79,0.2995245158672333,0.8548864758144127
80,0.2989234924316406,0.8538993089832182
81,0.29820558428764343,0.8548864758144127
82,0.2974974513053894,0.8538993089832182
83,0.296895831823349,0.8538993089832182
84,0.2962786555290222,0.8553800592300099
85,0.295589417219162,0.8563672260612043
86,0.2949434220790863,0.8558736426456071
87,0.29436227679252625,0.8568608094768015
88,0.2937444746494293,0.8573543928923988
89,0.29309800267219543,0.857847976307996
90,0.29250574111938477,0.859822309970385
91,0.29193639755249023,0.8593287265547878
92,0.2913302183151245,0.8603158933859822
93,0.2907316982746124,0.859822309970385
94,0.29017582535743713,0.8593287265547878
95,0.2896142303943634,0.8603158933859822
96,0.2890332043170929,0.8622902270483712
97,0.2884783148765564,0.8627838104639685
98,0.2879398763179779,0.8632773938795657
99,0.287382572889328,0.8632773938795657
100,0.2868318557739258,0.8622902270483712
101,0.2863059937953949,0.8622902270483712
102,0.28577402234077454,0.8642645607107601
103,0.2852354347705841,0.8637709772951628
104,0.2847147285938263,0.8642645607107601
105,0.2841995358467102,0.8637709772951628
106,0.2836769223213196,0.8647581441263573
107,0.2831651568412781,0.8647581441263573
108,0.28266364336013794,0.8672260612043435
109,0.28215694427490234,0.8677196446199408
110,0.2816556990146637,0.8672260612043435
111,0.28116512298583984,0.868213228035538
112,0.280673623085022,0.8672260612043435
113,0.28018414974212646,0.8672260612043435
114,0.27970385551452637,0.8667324777887463
115,0.27922579646110535,0.8667324777887463
116,0.2787487506866455,0.8672260612043435
117,0.27828043699264526,0.868213228035538
118,0.2778150737285614,0.868213228035538
119,0.2773510813713074,0.8672260612043435
120,0.2768940031528473,0.8677196446199408
121,0.27644047141075134,0.8667324777887463
122,0.2759885787963867,0.8667324777887463
123,0.27554255723953247,0.8672260612043435
124,0.27510032057762146,0.8672260612043435
125,0.274659663438797,0.8677196446199408
126,0.2742249071598053,0.8677196446199408
127,0.27379298210144043,0.8672260612043435
128,0.27336356043815613,0.8677196446199408
129,0.2729399502277374,0.8696939782823297
130,0.27251893281936646,0.8696939782823297
131,0.2721024751663208,0.870187561697927
132,0.2716899812221527,0.8692003948667325
133,0.2712799608707428,0.870187561697927
134,0.2708742916584015,0.870187561697927
135,0.27047204971313477,0.870187561697927
136,0.2700723707675934,0.8711747285291214
137,0.2696766257286072,0.8721618953603159
138,0.26928457617759705,0.8716683119447186
139,0.26889514923095703,0.8706811451135242
140,0.26850947737693787,0.8711747285291214
141,0.2681271731853485,0.8721618953603159
142,0.2677478492259979,0.8721618953603159
143,0.2673727869987488,0.8731490621915103
144,0.2670005261898041,0.8736426456071076
145,0.26663100719451904,0.8736426456071076
146,0.26626482605934143,0.8726554787759131
147,0.2659015655517578,0.8726554787759131
148,0.2655414044857025,0.8726554787759131
149,0.2651838958263397,0.8721618953603159
150,0.2648290991783142,0.8726554787759131
151,0.26447707414627075,0.8731490621915103
152,0.2641282081604004,0.8741362290227048
153,0.26378196477890015,0.8731490621915103
154,0.26343804597854614,0.8726554787759131
155,0.26309734582901,0.8726554787759131
156,0.26276031136512756,0.8726554787759131
157,0.2624262869358063,0.8731490621915103
158,0.2620950937271118,0.8736426456071076
159,0.26176634430885315,0.8736426456071076
160,0.261440634727478,0.8736426456071076
161,0.2611173391342163,0.8741362290227048
162,0.260796457529068,0.8741362290227048
163,0.26047825813293457,0.8746298124383021
164,0.2601625919342041,0.8746298124383021
165,0.25984951853752136,0.8746298124383021
166,0.2595389783382416,0.8751233958538993
167,0.259230375289917,0.8751233958538993
168,0.2589235007762909,0.8746298124383021
169,0.2586195468902588,0.8746298124383021
170,0.2583179473876953,0.8746298124383021
171,0.2580186128616333,0.8746298124383021
172,0.25772175192832947,0.8756169792694966
173,0.2574269771575928,0.8751233958538993
174,0.25713345408439636,0.8751233958538993
175,0.25684210658073425,0.8751233958538993
176,0.25655290484428406,0.8756169792694966
177,0.2562653422355652,0.8751233958538993
178,0.2559792399406433,0.8756169792694966
179,0.2556946277618408,0.8751233958538993
180,0.25541117787361145,0.8746298124383021
181,0.2551293671131134,0.8751233958538993
182,0.2548487186431885,0.8751233958538993
183,0.2545694410800934,0.8756169792694966
184,0.254291296005249,0.8756169792694966
185,0.25401416420936584,0.8756169792694966
186,0.2537370026111603,0.8756169792694966
187,0.2534583508968353,0.8751233958538993
188,0.253178209066391,0.8756169792694966
189,0.25289687514305115,0.8756169792694966
190,0.2526090145111084,0.8756169792694966
191,0.2523173689842224,0.8756169792694966
192,0.2520201504230499,0.8751233958538993
193,0.251706600189209,0.8751233958538993
194,0.25137919187545776,0.8756169792694966
195,0.2510570287704468,0.8761105626850938
196,0.25074899196624756,0.876604146100691
197,0.25044700503349304,0.876604146100691
198,0.250168114900589,0.8770977295162883
199,0.24990814924240112,0.876604146100691
